user_id,primary_device,primary_ip,primary_card,benign_share_group,benign_share_type
u_06526,d_000689,ip_007596,c_000717,none,none
u_06527,d_006138,bip_016,c_008902,benign_016,office
u_06528,d_008261,ip_003259,c_007405,none,none
u_06529,d_005368,ip_000898,c_000980,none,none
u_06530,d_004881,ip_001068,c_004203,none,none
u_06531,d_001181,ip_000147,c_001998,none,none
u_06532,d_007824,ip_009400,c_001795,none,none
u_06533,d_004453,ip_002360,c_004432,none,none
u_06534,d_000773,ip_004744,c_005640,none,none
u_06535,d_009203,ip_009102,c_002602,none,none
u_06536,d_000771,ip_001718,c_006996,none,none
u_06537,d_001800,ip_007311,c_000320,none,none
u_06538,d_006507,ip_006253,c_002159,none,none
u_06539,d_004347,ip_007104,c_002544,none,none
u_06540,d_008513,ip_000899,c_007814,none,none
u_06541,d_000169,ip_000786,c_003842,none,none
u_06542,d_008427,ip_008748,c_003879,none,none
u_06543,d_004763,ip_005311,c_002723,none,none
u_06544,d_005584,ip_010140,c_004989,none,none
u_06545,d_009671,ip_005968,c_000618,none,none
u_06546,d_001883,ip_007138,c_004010,none,none
u_06547,d_008413,ip_001078,c_004994,none,none
u_06548,d_003272,rip_19_00,c_002498,none,none
u_06549,d_008464,ip_008072,c_005109,none,none
u_06550,d_005919,ip_005783,c_001261,none,none
u_06551,d_002337,ip_000648,c_000781,none,none
u_06552,d_003148,ip_004970,c_005656,none,none
u_06553,d_009928,bip_017,c_006058,benign_017,coworking
u_06554,d_001554,ip_002089,c_008467,none,none
u_06555,d_005924,ip_002101,c_003537,none,none
u_06556,d_008003,ip_001614,c_002170,none,none
u_06557,d_009074,ip_007479,c_001679,none,none
u_06558,d_003640,ip_008513,c_007404,none,none
u_06559,d_001224,ip_002997,c_008976,none,none
u_06560,d_000963,ip_008373,c_004443,none,none
u_06561,d_005234,ip_006527,c_006520,none,none
u_06562,d_000693,ip_010044,c_005478,none,none
u_06563,d_000273,ip_006617,c_001016,none,none
u_06564,d_003101,ip_004019,c_006485,none,none
u_06565,d_000072,ip_005068,c_005519,none,none
u_06566,d_008990,ip_001593,c_007508,none,none
u_06567,d_001815,ip_005924,c_007900,none,none
u_06568,d_004680,ip_005636,c_001099,none,none
u_06569,d_002187,ip_006690,c_006036,none,none
u_06570,d_000967,ip_003998,c_001877,none,none
u_06571,d_000189,ip_004979,c_001892,none,none
u_06572,d_003755,ip_003094,c_002044,none,none
u_06573,d_001749,ip_001112,c_007024,none,none
u_06574,d_004106,ip_002530,c_003185,none,none
u_06575,d_004335,ip_003997,c_003866,none,none
u_06576,d_000356,ip_009675,c_008467,none,none
u_06577,d_001906,ip_002411,c_000406,none,none
u_06578,d_004780,ip_003916,c_008200,none,none
u_06579,d_000556,ip_002068,c_004162,none,none
u_06580,d_006304,ip_008019,c_001830,none,none
u_06581,d_007339,ip_002107,c_001739,none,none
u_06582,d_007336,ip_008092,c_006640,none,none
u_06583,d_002516,rip_03_01,c_006583,none,none
u_06584,d_006276,ip_002391,c_003568,none,none
u_06585,d_008593,ip_005050,c_006685,none,none
u_06586,d_004820,ip_003682,c_005212,none,none
u_06587,d_002864,ip_003514,c_004614,none,none
u_06588,d_009890,ip_006072,c_001475,none,none
u_06589,d_004120,ip_004640,c_008828,none,none
u_06590,d_005654,ip_002248,c_002835,none,none
u_06591,d_009415,ip_009812,c_006466,none,none
u_06592,d_005603,ip_004293,c_000728,none,none
u_06593,d_000024,ip_009195,c_000145,none,none
u_06594,d_000004,ip_005475,c_000623,none,none
u_06595,d_003808,ip_003037,c_007668,none,none
u_06596,d_000686,ip_001297,c_008039,none,none
u_06597,d_008549,ip_010313,c_001044,none,none
u_06598,d_001888,ip_006050,c_003389,none,none
u_06599,d_003229,ip_006611,c_002538,none,none
u_06600,d_009612,ip_009293,c_006122,none,none
u_06601,d_006860,ip_004281,c_003368,none,none
u_06602,d_003717,ip_003643,c_005768,none,none
u_06603,d_009110,ip_001083,c_002027,none,none
u_06604,d_002012,bip_012,c_008566,benign_012,office
u_06605,d_008683,ip_009276,c_006421,none,none
u_06606,d_003983,ip_009385,c_005322,none,none
u_06607,d_000753,bip_011,c_002890,benign_011,coworking
u_06608,d_001776,ip_006108,c_003505,none,none
u_06609,d_001507,ip_010031,c_000138,none,none
u_06610,d_007276,bip_027,c_001737,benign_027,office
u_06611,d_002988,ip_005634,c_005209,none,none
u_06612,d_001901,ip_003959,c_005455,none,none
u_06613,d_008747,ip_009927,c_008880,none,none
u_06614,d_003109,ip_003791,c_005400,none,none
u_06615,d_000725,rip_19_00,c_004900,none,none
u_06616,d_009611,ip_000939,c_002662,none,none
u_06617,d_004696,ip_000677,c_004445,none,none
u_06618,d_001384,ip_008989,c_004142,none,none
u_06619,d_004523,ip_002626,c_008430,none,none
u_06620,d_000632,ip_009432,c_007272,none,none
u_06621,d_009932,ip_008782,c_004170,none,none
u_06622,d_007133,ip_006928,c_001097,none,none
u_06623,d_001004,ip_010443,c_005938,none,none
u_06624,d_005389,ip_004793,c_005407,none,none
u_06625,d_001194,ip_007885,c_000713,none,none
u_06626,d_005988,ip_004486,c_000691,none,none
u_06627,d_000306,ip_003736,c_000350,none,none
u_06628,d_000827,ip_000861,c_002226,none,none
u_06629,d_009824,ip_009297,c_008836,none,none
u_06630,d_005749,ip_005277,c_007113,none,none
u_06631,d_001933,ip_004647,c_005842,none,none
u_06632,d_001525,ip_001020,c_008121,none,none
u_06633,d_003771,ip_009748,c_000103,none,none
u_06634,d_006875,ip_005185,c_006267,none,none
u_06635,d_007711,ip_005282,c_003987,none,none
u_06636,d_006356,ip_009435,c_004938,none,none
u_06637,d_003350,ip_000225,c_001200,none,none
u_06638,d_006591,ip_000131,c_007133,none,none
u_06639,d_009901,ip_006973,c_004088,none,none
u_06640,d_009507,ip_002016,c_002830,none,none
u_06641,d_007723,ip_007209,c_002011,none,none
u_06642,d_009039,ip_006269,c_008095,none,none
u_06643,d_001305,ip_007383,c_005113,none,none
u_06644,d_007817,ip_001950,c_004130,none,none
u_06645,d_002544,ip_010440,c_007120,none,none
u_06646,d_002111,ip_008737,c_000572,none,none
u_06647,d_001194,ip_002472,c_000844,none,none
u_06648,d_003675,ip_001320,c_001804,none,none
u_06649,d_008507,ip_005993,c_002346,none,none
u_06650,d_005025,ip_004157,c_001776,none,none
u_06651,d_002021,ip_007548,c_005588,none,none
u_06652,d_001849,bip_000,c_006215,benign_000,coworking
u_06653,d_006950,ip_008521,c_007311,none,none
u_06654,d_008726,ip_007327,c_000308,none,none
u_06655,d_003253,ip_008964,c_000057,none,none
u_06656,d_005443,ip_003207,c_001744,none,none
u_06657,d_000462,ip_002669,c_001245,none,none
u_06658,d_007082,ip_004847,c_002286,none,none
u_06659,d_006430,ip_001412,c_008750,none,none
u_06660,d_009551,ip_005283,c_007243,none,none
u_06661,d_002577,ip_003093,c_002442,none,none
u_06662,d_004145,ip_006220,c_007855,none,none
u_06663,d_006849,bip_019,c_007319,benign_019,office
u_06664,d_005792,ip_006718,c_007418,none,none
u_06665,d_009013,ip_009979,c_000123,none,none
u_06666,d_005983,ip_004603,c_008413,none,none
u_06667,d_002135,ip_007468,c_007988,none,none
u_06668,d_003517,ip_010399,c_000454,none,none
u_06669,d_004103,ip_000630,c_007474,none,none
u_06670,d_006841,ip_009405,c_006801,none,none
u_06671,d_006677,ip_001587,c_006770,none,none
u_06672,d_006467,ip_006637,c_000657,none,none
u_06673,d_001609,ip_009749,c_006201,none,none
u_06674,d_003861,ip_002927,c_006414,none,none
u_06675,d_007533,ip_001768,c_007244,none,none
u_06676,d_008253,ip_004883,c_008735,none,none
u_06677,d_003564,ip_005560,c_002414,none,none
u_06678,d_001319,ip_001077,c_005443,none,none
u_06679,d_005006,ip_007881,c_008457,none,none
u_06680,d_002474,ip_008530,c_008046,none,none
u_06681,d_005673,ip_000631,c_003698,none,none
u_06682,d_000056,ip_003728,c_003674,none,none
u_06683,d_003124,ip_000612,c_001806,none,none
u_06684,d_003014,ip_001180,c_003048,none,none
u_06685,d_009171,ip_000962,c_003124,none,none
u_06686,d_002950,ip_000248,c_007815,none,none
u_06687,d_005444,ip_010348,c_007024,none,none
u_06688,d_002572,ip_002600,c_008669,none,none
u_06689,d_009356,ip_001917,c_007201,none,none
u_06690,d_009626,ip_005296,c_001356,none,none
u_06691,d_006804,ip_009788,c_005762,none,none
u_06692,d_004589,ip_001095,c_005445,none,none
u_06693,d_006251,ip_009451,c_003153,none,none
u_06694,d_009370,ip_002257,c_001061,none,none
u_06695,d_006383,bip_024,c_004704,benign_024,office
u_06696,d_000472,ip_001180,c_000643,none,none
u_06697,d_003356,ip_009571,c_000533,none,none
u_06698,d_004431,ip_000424,c_005648,none,none
u_06699,d_002414,ip_004486,c_003554,none,none
u_06700,d_009701,ip_007017,c_003830,none,none
u_06701,d_005250,ip_004516,c_001864,none,none
u_06702,d_000514,ip_007650,c_006257,none,none
u_06703,d_004846,ip_004542,c_008947,none,none
u_06704,d_008592,ip_009002,c_002342,none,none
u_06705,d_002645,ip_010187,c_003971,none,none
u_06706,d_009589,ip_003675,c_008327,none,none
u_06707,d_005061,ip_003436,c_007393,none,none
u_06708,d_005100,ip_002066,c_003092,none,none
u_06709,d_007757,bip_024,c_007553,benign_024,office
u_06710,d_003874,ip_006489,c_001646,none,none
u_06711,d_004555,ip_001956,c_006311,none,none
u_06712,d_000934,ip_003558,c_000286,none,none
u_06713,d_007265,ip_004172,c_008057,none,none
u_06714,d_004078,ip_002764,c_006427,none,none
u_06715,d_003149,ip_009444,c_003190,none,none
u_06716,d_004574,ip_000336,c_001312,none,none
u_06717,d_004124,ip_001801,c_005430,none,none
u_06718,d_002817,bip_013,c_007967,benign_013,family
u_06719,d_002599,ip_004009,c_003555,none,none
u_06720,d_001210,ip_004646,c_007806,none,none
u_06721,d_004693,ip_001983,c_006294,none,none
u_06722,d_001304,ip_002448,c_000387,none,none
u_06723,d_009848,ip_005333,c_000917,none,none
u_06724,d_004475,ip_004304,c_003173,none,none
u_06725,d_000420,ip_009849,c_006049,none,none
u_06726,d_009775,ip_007678,c_006809,none,none
u_06727,d_001774,bip_029,c_001434,benign_029,office
u_06728,d_008909,ip_001627,c_000761,none,none
u_06729,d_004627,ip_004653,c_007651,none,none
u_06730,d_003857,ip_008178,c_000867,none,none
u_06731,d_005177,ip_009304,c_008355,none,none
u_06732,rd_18_01,ip_006968,c_000475,none,none
u_06733,d_002693,ip_008132,c_002766,none,none
u_06734,d_001105,ip_006561,c_000144,none,none
u_06735,d_007683,ip_004224,c_002764,none,none
u_06736,d_005664,ip_008434,c_007993,none,none
u_06737,d_007684,ip_001981,c_003546,none,none
u_06738,d_007963,ip_008919,c_006397,none,none
u_06739,d_003067,ip_005791,c_005896,none,none
u_06740,d_004122,bip_000,c_007949,benign_000,coworking
u_06741,d_001245,ip_009195,c_006439,none,none
u_06742,d_008910,ip_003205,c_001819,none,none
u_06743,d_008887,ip_007765,c_007376,none,none
u_06744,d_002375,ip_009524,c_003353,none,none
u_06745,d_009045,ip_008443,c_000586,none,none
u_06746,d_009089,ip_008022,c_006535,none,none
u_06747,d_008928,ip_003929,c_004774,none,none
u_06748,d_005609,ip_002670,c_005749,none,none
u_06749,d_005136,ip_005195,c_005912,none,none
u_06750,d_005252,ip_002496,c_004616,none,none
u_06751,d_005099,ip_002789,c_000327,none,none
u_06752,d_006087,ip_006167,c_004336,none,none
u_06753,d_000521,ip_004698,c_006829,none,none
u_06754,d_001781,ip_002589,c_003665,none,none
u_06755,d_003249,ip_001724,c_005203,none,none
u_06756,d_001753,ip_010319,c_006436,none,none
u_06757,d_004916,ip_002353,c_008015,none,none
u_06758,d_008732,ip_009067,c_006832,none,none
u_06759,d_002127,ip_000748,c_006705,none,none
u_06760,d_002617,ip_006666,c_001949,none,none
u_06761,d_009223,ip_000100,c_004926,none,none
u_06762,d_008308,ip_009791,c_004088,none,none
u_06763,d_007882,ip_008287,c_006733,none,none
u_06764,d_009317,ip_010008,c_004886,none,none
u_06765,d_008843,ip_003521,c_003735,none,none
u_06766,d_008125,ip_004742,c_000201,none,none
u_06767,d_003870,ip_000623,c_005669,none,none
u_06768,d_002075,bip_015,c_005081,benign_015,office
u_06769,d_002545,ip_005048,c_000917,none,none
u_06770,d_001774,ip_000197,c_008076,none,none
u_06771,d_006735,ip_008185,c_002893,none,none
u_06772,d_001681,ip_009953,c_001045,none,none
u_06773,d_005934,ip_004060,c_000328,none,none
u_06774,d_005462,ip_008341,c_003129,none,none
u_06775,d_008141,ip_010228,c_005744,none,none
u_06776,d_005454,ip_004302,c_005639,none,none
u_06777,d_008945,ip_008903,c_003937,none,none
u_06778,d_003850,ip_010139,c_005116,none,none
u_06779,d_002672,ip_002232,c_004083,none,none
u_06780,d_009579,ip_002462,c_008482,none,none
u_06781,d_003807,ip_009343,c_006716,none,none
u_06782,d_008107,ip_004327,c_006503,none,none
u_06783,d_001100,ip_008052,c_003103,none,none
u_06784,d_009423,ip_003934,c_002585,none,none
u_06785,d_000678,ip_004321,c_000048,none,none
u_06786,d_006440,ip_007242,c_000557,none,none
u_06787,d_001582,ip_009226,c_005548,none,none
u_06788,d_005272,ip_006297,c_000555,none,none
u_06789,d_003349,ip_002776,c_003238,none,none
u_06790,d_007990,ip_001031,c_000200,none,none
u_06791,d_003553,ip_006684,c_005942,none,none
u_06792,d_003373,ip_002920,c_006401,none,none
u_06793,d_007070,ip_005879,c_004329,none,none
u_06794,d_002454,ip_007103,c_008553,none,none
u_06795,d_009600,ip_001087,c_003246,none,none
u_06796,d_000902,ip_003703,c_002994,none,none
u_06797,d_002743,ip_009794,c_001094,none,none
u_06798,d_008448,ip_001697,c_000995,none,none
u_06799,d_002585,ip_010247,c_002784,none,none
u_06800,d_008452,ip_009266,c_000627,none,none
u_06801,d_005801,ip_005916,c_004861,none,none
u_06802,d_006048,rip_08_00,c_001461,none,none
u_06803,d_004370,ip_004439,c_002908,none,none
u_06804,d_000354,ip_005840,c_008286,none,none
u_06805,d_004569,ip_002302,c_006168,none,none
u_06806,d_000251,ip_010112,c_004351,none,none
u_06807,d_002258,ip_002692,c_008827,none,none
u_06808,d_001219,ip_005394,c_000156,none,none
u_06809,d_002649,ip_005287,c_006964,none,none
u_06810,d_001285,ip_010163,c_006403,none,none
u_06811,d_008391,ip_000643,c_004087,none,none
u_06812,d_000708,bip_022,c_000518,benign_022,student_house
u_06813,d_005690,ip_007535,c_000986,none,none
u_06814,d_002879,ip_007939,c_000113,none,none
u_06815,d_008642,ip_001935,c_007159,none,none
u_06816,d_004997,ip_001039,c_005997,none,none
u_06817,d_008871,ip_000266,c_008683,none,none
u_06818,d_008928,ip_003808,c_003949,none,none
u_06819,d_002533,ip_000294,c_007694,none,none
u_06820,d_009071,ip_004637,c_003240,none,none
u_06821,d_002598,ip_009284,c_004114,none,none
u_06822,d_004593,ip_009912,c_004151,none,none
u_06823,d_004894,ip_001289,c_005455,none,none
u_06824,d_002410,bip_005,c_000236,benign_005,office
u_06825,d_009113,ip_000456,c_005512,none,none
u_06826,d_003708,ip_008147,c_008998,none,none
u_06827,d_004013,ip_008652,c_005653,none,none
u_06828,d_009399,ip_003902,c_004854,none,none
u_06829,d_003852,ip_002745,c_000794,none,none
u_06830,d_001642,bip_011,c_008331,benign_011,coworking
u_06831,d_008069,ip_004305,c_005252,none,none
u_06832,d_009649,ip_001831,c_004087,none,none
u_06833,d_008675,ip_006628,c_001784,none,none
u_06834,d_003219,ip_007238,c_007482,none,none
u_06835,d_007686,ip_006191,c_005141,none,none
u_06836,d_007445,ip_002968,c_008325,none,none
u_06837,d_001286,ip_006124,c_004518,none,none
u_06838,d_002154,ip_005057,c_007884,none,none
u_06839,d_006541,ip_001952,c_001479,none,none
u_06840,d_001640,ip_003340,c_007635,none,none
u_06841,d_004662,ip_010104,c_004004,none,none
u_06842,d_000212,ip_003910,c_005619,none,none
u_06843,d_006564,ip_000319,c_005002,none,none
u_06844,d_008735,ip_000441,c_001969,none,none
u_06845,rd_09_00,ip_006989,c_007913,none,none
u_06846,d_008123,ip_001988,c_008662,none,none
u_06847,d_000911,ip_005162,c_005464,none,none
u_06848,rd_08_00,rip_08_00,rc_08_01,none,none
u_06849,d_008988,ip_005235,c_008608,none,none
u_06850,d_000533,ip_001919,c_001170,none,none
u_06851,d_005389,ip_008352,c_004568,none,none
u_06852,d_002318,ip_005888,c_008714,none,none
u_06853,d_007769,ip_006319,c_006518,none,none
u_06854,d_005690,bip_012,c_006040,benign_012,office
u_06855,d_009739,ip_007462,c_007720,none,none
u_06856,d_004278,ip_009294,c_007462,none,none
u_06857,d_000746,ip_003583,c_001238,none,none
u_06858,d_008529,ip_002237,c_004915,none,none
u_06859,d_008615,ip_009613,c_007385,none,none
u_06860,d_009627,ip_007680,c_008062,none,none
u_06861,d_002499,ip_008357,c_001865,none,none
u_06862,d_009197,ip_003022,c_008509,none,none
u_06863,d_002977,ip_007915,c_000999,none,none
u_06864,d_009601,ip_007706,c_004033,none,none
u_06865,d_004097,ip_004078,c_006664,none,none
u_06866,rd_08_00,rip_08_00,c_005216,none,none
u_06867,d_008863,ip_008407,c_005696,none,none
u_06868,d_009876,bip_017,c_002330,benign_017,coworking
u_06869,d_004454,ip_001485,c_003952,none,none
u_06870,d_001389,ip_000739,c_002301,none,none
u_06871,d_005204,ip_001148,c_000255,none,none
u_06872,d_009966,ip_002310,c_003153,none,none
u_06873,d_009290,ip_008991,c_006333,none,none
u_06874,d_001715,ip_006630,c_001960,none,none
u_06875,d_005219,ip_000605,c_002830,none,none
u_06876,d_007336,ip_006137,c_000410,none,none
u_06877,d_004808,ip_007216,c_001415,none,none
u_06878,d_005505,ip_002538,c_002571,none,none
u_06879,d_004194,ip_006804,c_004429,none,none
u_06880,d_007185,ip_008663,c_008292,none,none
u_06881,d_005889,ip_008191,c_005996,none,none
u_06882,d_004621,ip_007089,c_003539,none,none
u_06883,d_006032,ip_000203,c_007185,none,none
u_06884,d_005916,ip_007905,c_007892,none,none
u_06885,d_001903,ip_001464,c_007118,none,none
u_06886,d_006142,ip_005822,c_004477,none,none
u_06887,rd_11_00,ip_007188,rc_11_00,none,none
u_06888,d_008799,ip_008259,c_003459,none,none
u_06889,d_000714,ip_001838,c_005641,none,none
u_06890,d_001263,ip_002195,c_002304,none,none
u_06891,d_002722,ip_004220,c_001504,none,none
u_06892,rd_08_01,rip_08_00,rc_08_01,none,none
u_06893,d_004656,ip_009846,c_002068,none,none
u_06894,d_006020,ip_008179,c_008533,none,none
u_06895,d_009577,ip_003185,c_006304,none,none
u_06896,d_008672,ip_005034,c_000038,none,none
u_06897,d_007174,ip_009329,c_005424,none,none
u_06898,d_008169,ip_006108,c_006855,none,none
u_06899,d_004667,ip_007949,c_004894,none,none
u_06900,d_006894,ip_001796,c_003392,none,none
u_06901,d_005406,ip_005289,c_000398,none,none
u_06902,d_000756,ip_002659,c_005192,none,none
u_06903,d_008469,ip_007770,c_000479,none,none
u_06904,d_004556,ip_008890,c_007247,none,none
u_06905,d_004413,ip_001801,c_003416,none,none
u_06906,d_001861,ip_001700,c_001554,none,none
u_06907,d_005417,ip_004712,c_002672,none,none
u_06908,d_004021,ip_001632,c_006077,none,none
u_06909,d_008817,ip_002266,c_005726,none,none
u_06910,d_008898,ip_003391,c_005423,none,none
u_06911,d_006683,bip_029,c_008218,benign_029,office
u_06912,d_002278,ip_000950,c_000679,none,none
u_06913,d_004734,ip_008270,c_002220,none,none
u_06914,d_008568,ip_003021,c_000953,none,none
u_06915,d_007074,ip_000589,c_003306,none,none
u_06916,d_009161,ip_006003,c_008002,none,none
u_06917,d_004504,ip_000200,c_001379,none,none
u_06918,d_008976,ip_004024,c_008486,none,none
u_06919,d_006171,ip_004854,c_007998,none,none
u_06920,d_006990,ip_003113,c_001399,none,none
u_06921,d_004970,ip_005185,c_001249,none,none
u_06922,d_007595,bip_007,c_000985,benign_007,office
u_06923,d_008794,ip_006416,c_007484,none,none
u_06924,d_006703,ip_008327,c_004601,none,none
u_06925,d_001378,ip_002532,c_000164,none,none
u_06926,d_003707,ip_005037,c_005879,none,none
u_06927,d_008723,ip_005284,c_001528,none,none
u_06928,d_009935,ip_004349,c_000001,none,none
u_06929,d_005571,ip_005371,c_001166,none,none
u_06930,rd_18_00,rip_18_00,c_002983,none,none
u_06931,d_004685,ip_000947,c_004181,none,none
u_06932,d_006520,ip_002391,c_001132,none,none
u_06933,d_006011,ip_003479,c_005648,none,none
u_06934,d_004013,ip_009466,c_000437,none,none
u_06935,d_003698,ip_006859,c_006896,none,none
u_06936,d_007180,ip_004134,c_002096,none,none
u_06937,d_001448,ip_006524,c_006997,none,none
u_06938,d_002414,ip_006953,c_007749,none,none
u_06939,d_004773,ip_002284,c_000221,none,none
u_06940,d_002378,ip_004712,c_003299,none,none
u_06941,d_003919,ip_007110,c_007050,none,none
u_06942,d_000539,ip_000351,c_008492,none,none
